mac_1,mac_2,mac_3,mac_4,mac_5,mac_6,mac_7,mac_8,mac_9
101.82,273.66,507.54,113.22,112.36,106.32,104.98,600.79,93.91
107.55,272.76,501.48,112.21,112.22,106.76,104.58,576.00,91.57
101.78,278.30,709.70,112.88,118.77,110.33,104.41,606.69,94.09
101.84,272.95,505.88,111.73,114.55,344.35,103.60,574.24,92.17
102.25,275.55,498.30,113.98,113.88,106.70,109.65,2154.57,95.06
102.01,271.34,503.32,118.02,113.80,108.79,103.89,683.46,94.38
103.29,287.96,501.46,117.85,113.92,107.58,104.35,651.48,94.43
101.73,279.81,514.30,111.98,114.73,107.28,105.23,859.31,92.13
102.47,278.13,506.26,118.76,111.56,104.30,104.21,671.09,95.14
102.66,289.89,719.83,112.75,111.96,411.45,103.50,580.61,92.51
101.27,282.73,513.33,110.40,113.00,113.87,104.86,563.07,93.74
105.18,274.35,511.91,115.73,344.06,104.68,103.48,856.23,94.56
102.65,275.84,504.76,110.89,119.48,105.27,105.73,577.06,91.61
101.32,278.96,513.74,346.50,113.13,103.25,110.73,776.24,94.18
102.76,274.32,508.40,118.41,111.34,103.04,104.61,586.64,91.62
102.75,274.67,511.87,112.92,110.70,103.72,104.03,687.11,93.95
102.94,269.23,514.23,112.14,112.20,111.35,103.82,1064.66,94.66
103.11,278.94,706.36,113.15,112.34,106.53,103.97,596.96,93.63
106.85,277.85,509.59,112.12,118.43,106.43,104.31,1241.00,91.74
101.38,275.03,503.82,112.85,114.13,105.32,103.49,631.24,95.33
103.83,283.73,508.08,118.93,113.78,105.32,105.15,650.58,93.05
327.32,278.14,503.12,114.08,112.19,107.00,103.71,680.30,95.15
102.59,275.94,511.88,112.62,112.91,108.22,104.37,1506.87,91.42
101.77,276.64,509.70,113.11,111.47,112.21,349.29,657.29,94.61
101.95,465.19,723.10,113.26,115.77,105.86,104.52,613.96,91.97
101.35,272.98,503.39,113.39,113.59,115.16,102.75,612.50,92.08
101.04,271.35,508.55,112.12,112.09,108.07,324.19,677.28,244.26
101.09,280.24,507.70,113.51,121.42,106.93,109.15,588.17,94.32
105.21,271.69,512.04,113.62,114.07,107.18,114.65,785.93,92.89
103.02,273.00,507.29,119.06,114.19,106.53,104.94,714.62,91.99
102.92,584.26,509.96,113.83,115.39,104.93,104.46,655.98,92.30
104.26,288.75,510.00,114.17,113.93,105.69,104.91,868.21,92.20
103.90,280.15,717.18,112.65,120.51,105.77,103.29,571.52,91.97
102.28,287.91,513.00,114.67,372.49,106.51,105.10,908.59,92.61
102.27,275.79,507.97,113.37,123.74,104.59,104.90,1121.16,92.43
102.38,276.30,511.65,113.26,123.89,110.98,106.97,680.95,95.04
102.93,465.74,509.76,112.80,115.33,106.31,103.80,798.05,92.68
101.66,284.71,510.01,113.49,116.02,106.05,109.01,567.25,93.07
110.15,272.74,995.68,119.22,119.16,106.34,103.93,2296.42,92.56
102.37,280.31,516.15,115.31,117.78,105.46,104.47,663.14,93.51
105.17,274.00,513.39,114.82,117.36,106.74,104.39,717.48,92.89
102.01,270.56,506.43,114.48,116.92,106.35,103.22,705.59,91.94
104.31,272.98,510.58,114.04,123.47,106.60,104.09,595.12,93.14
100.66,286.08,501.68,113.01,116.44,104.90,103.31,1011.63,95.37
100.53,274.16,508.05,112.34,120.98,311.46,103.91,669.29,91.53
103.64,275.23,509.15,112.37,115.96,110.85,105.46,559.70,93.81
105.87,281.83,717.73,313.82,119.41,105.28,103.34,654.74,93.98
103.91,280.67,507.23,117.75,115.36,106.15,112.68,608.02,93.96
106.20,278.58,501.92,112.77,118.42,107.08,103.80,567.64,92.19
104.63,284.97,509.42,112.16,114.46,104.74,104.06,1143.15,95.03
100.56,281.53,508.23,112.91,122.18,107.34,103.46,841.53,93.22
102.91,278.49,511.22,112.48,115.04,110.78,105.52,789.91,94.78
100.43,274.30,529.69,111.75,117.61,106.23,105.51,663.83,92.50
103.49,279.43,531.52,117.03,112.62,105.71,103.87,549.32,92.18
100.84,284.05,518.23,113.54,112.51,107.39,105.26,674.33,93.61
105.76,277.67,519.34,114.04,119.16,106.68,103.90,568.87,92.16
139.77,275.36,517.51,113.58,112.65,106.21,356.40,706.27,94.73
873.76,281.42,727.25,116.84,116.73,105.92,112.49,572.99,95.89
533.80,281.53,520.00,112.18,112.89,105.09,104.87,692.82,95.37
119.43,273.84,514.47,112.52,138.24,105.90,103.72,648.32,93.60
106.37,272.67,516.83,115.30,113.27,105.45,103.55,665.05,96.12
103.62,293.47,524.80,113.12,185.90,109.86,103.85,577.78,94.81
104.09,281.37,534.72,119.26,128.67,106.81,102.93,659.93,95.23
103.23,278.93,534.37,112.69,120.73,106.68,107.72,699.66,93.41
112.28,700.71,732.16,111.81,112.84,107.60,103.64,715.79,98.76
106.33,315.16,516.76,112.45,124.77,106.05,104.14,618.03,94.16
105.70,283.24,533.75,113.39,120.08,106.53,103.89,651.84,93.40
103.72,274.46,512.77,114.04,117.34,106.33,102.98,607.14,292.41
104.02,272.90,524.78,114.06,119.42,112.70,103.00,1029.16,98.47
103.55,273.65,521.25,112.90,112.30,105.16,103.22,649.51,94.61
105.56,279.22,528.85,112.63,118.31,109.82,103.60,949.43,94.10
104.00,273.82,522.59,122.95,113.63,109.87,105.91,657.41,94.06
106.77,274.35,838.07,111.06,120.50,103.96,104.73,549.85,94.12
108.44,279.02,522.32,112.35,115.62,107.88,108.49,1309.24,94.53
116.29,286.46,525.71,114.73,119.60,111.20,103.78,581.77,94.03
108.25,278.87,533.22,112.39,361.47,107.90,106.26,631.05,94.02
107.95,277.77,512.90,115.80,119.04,105.64,105.33,581.73,97.28
104.87,283.24,526.15,111.93,113.73,107.97,102.82,592.37,94.66
103.73,276.70,1077.86,117.39,113.71,105.71,104.49,604.58,94.18
102.73,274.26,535.38,110.26,116.10,337.75,104.18,931.96,95.19
102.90,272.52,524.86,348.08,113.92,111.47,104.53,850.11,95.52
103.35,288.30,544.99,114.53,118.27,105.26,104.25,1089.94,94.23
102.67,275.08,518.95,114.37,114.20,105.55,111.20,558.65,93.82
121.30,281.57,521.93,113.73,113.96,106.13,104.22,628.01,95.12
148.99,281.78,515.72,114.41,115.26,106.19,103.76,1199.22,94.32
139.28,280.55,723.33,112.86,114.17,106.29,104.74,1328.00,96.09
106.99,281.20,514.43,117.64,115.43,105.79,105.02,1343.68,96.40
104.84,279.23,519.10,114.39,114.34,109.51,103.65,650.70,96.54
103.94,467.91,520.65,112.80,113.28,104.89,104.00,636.63,93.56
105.51,273.65,514.07,114.12,114.28,106.14,103.46,576.56,93.97
104.24,270.23,523.00,112.50,124.23,107.82,104.21,648.95,96.09
104.94,276.47,520.26,113.69,115.47,106.45,110.02,534.79,93.33
115.68,271.90,515.61,113.48,116.98,106.07,346.93,1075.06,96.30
105.34,270.70,700.76,111.43,119.85,105.33,107.62,847.95,95.53
107.02,275.15,514.46,111.73,123.14,105.88,103.20,1437.54,95.38
104.51,270.69,511.51,117.35,120.16,106.26,104.20,918.64,95.01
104.67,271.10,540.72,114.30,120.93,109.35,104.07,1898.87,95.73
103.97,271.72,537.46,113.36,119.97,106.60,104.25,584.36,97.83
363.70,290.91,555.17,113.65,127.06,107.77,104.12,658.88,96.97
165.92,280.00,540.86,113.66,120.50,108.00,108.68,1036.26,94.03
109.77,275.91,547.71,113.97,120.11,108.69,104.91,578.94,97.83
106.24,281.61,542.04,115.48,120.78,106.88,103.81,841.09,93.57
105.02,679.00,546.75,113.73,122.66,106.73,103.38,614.41,93.64
104.86,273.87,752.07,113.62,126.41,106.21,104.14,2076.07,98.56
106.52,277.07,543.33,120.61,121.37,106.03,102.80,777.18,94.11
105.30,273.64,553.39,118.69,119.41,109.84,104.69,633.26,95.62
104.35,272.46,537.01,116.24,120.65,106.54,104.88,606.37,93.40
104.14,279.81,542.85,114.32,350.95,106.14,103.73,803.96,209.17
114.55,272.76,534.97,114.17,119.65,107.10,102.78,602.97,95.14
105.49,270.76,539.17,115.73,119.78,106.89,109.44,966.85,93.79
105.07,546.71,558.10,118.53,119.79,105.48,104.24,871.31,94.01
104.49,298.19,685.03,113.58,119.92,107.30,102.37,894.59,94.52
105.16,284.83,527.41,122.27,117.85,104.62,104.42,1201.79,94.11
103.79,281.20,525.10,121.99,121.99,107.08,104.66,555.61,94.01
105.32,601.69,525.54,117.26,117.85,111.25,104.16,922.28,219.41
105.95,276.96,523.09,114.28,120.80,353.45,104.77,959.97,109.84
103.87,279.14,532.01,115.36,119.43,105.83,105.33,975.57,95.29
129.78,271.94,519.96,112.21,119.40,105.99,103.54,1127.59,94.72
148.53,270.37,960.13,114.96,117.30,105.19,108.35,891.31,94.30
129.67,274.71,548.33,111.96,119.02,106.16,104.43,629.58,93.95
105.80,280.95,501.32,388.49,119.44,104.79,106.34,2440.01,93.67
106.27,275.29,506.76,128.95,124.82,104.24,103.67,743.24,94.97
104.56,272.74,499.56,115.31,119.63,109.30,103.71,636.57,94.87
104.76,280.91,503.08,119.16,119.48,108.03,104.82,1240.14,94.30
105.33,274.74,502.29,112.90,118.50,103.69,103.93,946.38,94.50
104.87,270.75,574.33,118.06,118.13,103.92,104.95,1296.69,99.62
114.24,271.63,479.61,112.43,121.86,104.89,103.65,652.79,104.18
103.95,466.50,494.96,122.34,122.50,102.92,104.63,1095.55,102.73
105.24,272.14,487.01,111.95,119.24,104.03,336.13,598.63,100.31
103.59,269.31,496.27,114.82,120.54,103.30,105.32,1390.71,102.95
104.93,277.66,488.77,110.86,125.38,102.75,103.55,1490.35,100.93
105.07,271.50,495.76,114.64,119.23,108.95,102.06,721.99,102.99
105.81,268.66,481.63,110.41,119.02,108.77,103.98,723.86,101.32
104.72,268.95,625.44,111.90,118.04,106.59,103.99,1118.87,101.95
103.71,279.03,462.32,115.02,117.42,105.00,103.24,899.32,100.38
118.88,270.97,453.48,110.69,133.12,103.77,108.68,624.11,100.10
103.72,270.57,456.24,120.95,118.77,103.51,103.65,1383.77,105.11
107.74,280.01,454.58,113.55,117.49,103.53,103.88,583.49,100.74
103.10,275.57,446.46,114.70,122.70,105.00,103.30,1124.66,103.80
107.04,275.03,464.65,109.67,117.48,103.24,104.92,1109.56,99.84
104.23,275.32,454.79,116.59,122.22,103.49,103.52,886.93,102.18
103.37,575.16,457.30,112.52,349.42,110.45,104.46,661.47,99.57
106.00,270.51,472.07,115.53,158.84,104.37,104.62,1252.50,103.36
104.93,278.71,612.02,110.85,119.93,103.07,102.91,1008.89,101.46
108.22,273.55,446.77,116.04,127.47,104.99,103.35,612.20,102.69
115.08,269.53,449.64,353.87,130.90,103.57,109.63,654.02,261.10
107.11,269.73,444.53,114.96,115.96,105.67,105.13,691.59,102.42
104.35,276.34,453.34,113.52,120.17,105.72,103.33,792.52,100.77
107.85,271.27,454.86,112.95,115.24,103.58,102.93,892.19,101.07
102.54,269.63,452.72,112.45,119.42,108.02,103.27,677.00,101.20
106.72,267.73,455.33,112.81,116.75,341.79,103.93,576.36,101.19
113.89,280.48,453.15,116.14,119.27,110.09,103.07,639.15,100.94
107.28,273.72,610.81,112.78,582.93,103.36,103.46,679.34,100.54
102.43,274.68,446.21,112.53,139.60,103.22,105.19,578.01,100.93
380.33,337.14,452.92,112.07,116.70,102.84,109.03,582.04,104.53
110.93,280.97,448.44,113.54,115.88,103.31,105.79,1510.44,101.78
105.66,273.11,454.72,113.46,116.60,102.70,103.53,652.56,100.22
104.69,269.47,448.48,111.60,123.21,102.66,104.93,643.29,100.67
104.24,282.83,482.33,111.96,115.64,111.03,102.86,768.51,103.04
104.39,273.24,714.37,113.65,114.75,104.35,103.88,576.84,100.39
104.21,274.57,462.72,118.87,116.32,102.80,103.95,849.29,102.19
109.87,294.81,446.44,113.09,115.74,102.36,109.42,1856.29,101.29
104.62,277.10,472.95,112.58,116.57,103.54,103.87,603.35,100.86
103.15,276.50,477.59,113.08,115.04,300.88,106.29,632.27,106.70
104.39,279.24,464.73,113.40,116.38,124.74,342.20,707.40,96.07
102.96,286.75,459.83,113.70,121.92,114.82,106.13,839.66,96.77
104.82,280.94,468.60,114.88,129.75,105.04,104.76,865.47,94.10
104.02,277.98,448.92,112.08,116.76,106.12,102.41,718.56,96.78
104.15,279.28,734.97,115.22,114.85,104.93,104.18,747.44,93.53
104.75,472.63,456.02,118.30,114.96,105.26,103.52,657.13,95.84
111.43,276.35,456.39,114.02,114.90,105.21,103.90,1173.22,94.96
104.97,292.11,455.71,113.67,110.63,104.85,109.22,852.51,96.35
104.50,284.00,458.14,114.57,108.70,104.26,105.27,667.41,93.63
104.88,278.26,450.65,113.31,107.82,103.06,102.87,574.56,95.88
103.28,283.10,457.27,113.64,113.66,104.98,104.35,619.90,97.70
104.67,290.50,453.23,112.58,107.98,112.91,103.39,682.10,93.67
105.50,279.98,655.66,114.51,107.14,106.89,103.99,645.81,96.74
109.86,566.22,446.63,117.39,108.66,107.44,104.99,907.41,93.88
105.37,368.22,444.91,345.67,109.41,106.72,103.26,921.60,96.46
104.89,282.43,440.80,113.42,111.95,105.73,103.21,751.03,94.44
110.46,278.11,450.91,112.45,108.70,111.84,103.64,683.61,95.32
105.74,484.98,443.24,112.12,109.27,106.00,109.86,566.82,94.03
104.04,279.23,446.67,110.93,108.81,108.84,105.40,670.50,97.43
104.68,275.51,460.65,111.37,282.48,105.58,104.67,612.08,94.22
104.44,281.12,460.95,112.70,109.03,461.71,106.48,651.34,248.97
105.97,270.12,932.81,117.03,108.40,108.63,103.52,610.50,96.24
104.65,271.13,449.00,112.66,107.83,103.49,304.18,755.27,94.86
109.80,281.86,445.92,113.11,109.72,103.49,129.42,570.52,94.06
103.67,276.50,453.38,113.94,105.58,104.71,115.70,672.63,93.77
114.67,277.39,448.65,112.80,106.18,102.34,103.78,566.80,94.16
104.66,507.20,457.16,113.75,109.23,108.52,105.24,1066.96,93.48
106.38,326.12,451.18,112.90,111.42,104.96,103.35,670.18,94.17
103.79,290.72,447.76,112.41,106.80,103.38,104.01,646.04,93.93
107.93,482.07,668.06,117.44,106.01,103.36,103.95,539.77,96.82
102.91,287.40,450.79,113.38,107.20,104.92,103.85,597.33,94.92
105.37,283.49,452.19,112.36,106.77,104.96,103.64,569.82,94.25
110.01,287.87,450.83,113.91,106.45,102.89,103.55,660.52,94.16
103.31,278.76,454.24,113.24,107.23,103.35,351.61,669.38,94.28
107.95,278.26,446.99,111.45,107.29,103.19,110.72,561.34,94.50
277.52,278.15,674.40,113.64,105.44,103.70,104.14,672.33,94.18
105.75,288.81,449.09,112.72,112.26,109.73,104.58,529.01,97.06
103.68,281.63,671.69,113.01,106.85,102.99,104.44,787.33,94.40
104.32,278.69,449.26,118.02,107.20,104.56,104.90,602.24,94.20
104.21,286.11,447.36,113.15,109.50,104.06,104.28,843.78,96.76
104.08,279.68,448.99,117.12,107.97,105.49,104.75,574.18,96.19
104.48,277.89,455.69,111.50,112.66,105.32,109.68,788.04,96.44
108.10,279.81,453.53,114.47,110.37,103.61,104.32,660.41,94.68
105.99,454.15,458.05,111.23,108.34,104.56,102.42,551.38,96.70
103.56,275.93,456.08,115.29,107.38,104.29,103.01,596.48,95.40
104.53,279.03,674.26,112.11,111.78,111.56,103.79,674.62,96.85
104.02,281.32,452.25,115.28,108.39,107.67,103.85,600.33,95.14
104.61,277.41,458.18,547.99,107.57,105.30,103.32,579.55,96.00
105.33,280.63,453.32,129.54,108.25,109.53,104.24,560.98,94.85
106.49,282.25,458.91,113.82,104.50,108.95,104.62,841.92,96.31
105.10,276.45,453.10,113.78,107.12,105.29,107.96,863.60,96.32
104.51,279.51,461.71,112.21,104.73,105.27,104.20,608.02,93.94
109.56,278.21,468.87,118.07,107.18,105.78,103.31,849.22,96.42
105.88,289.35,679.82,113.72,104.59,106.61,102.70,870.36,94.33
106.33,278.28,453.20,113.01,112.44,245.62,105.45,1139.21,96.08
104.69,281.11,465.77,112.18,104.36,111.32,103.95,704.11,93.89
105.99,450.38,460.18,113.73,106.30,103.23,102.71,562.85,96.61
104.63,282.58,456.61,112.99,102.36,103.84,102.89,653.35,93.66
106.11,275.74,454.43,113.04,108.29,104.84,104.25,718.84,98.43
107.66,280.52,464.84,113.45,103.52,104.30,104.14,716.59,94.42
105.22,275.55,463.12,112.65,107.97,104.61,109.07,581.62,95.72
117.59,278.13,690.02,117.35,103.64,103.39,106.13,676.45,275.93
111.28,275.81,458.18,113.41,103.09,103.35,105.10,639.05,96.13
116.43,281.87,451.89,113.02,105.84,107.08,103.33,802.16,92.61
109.87,275.91,451.79,111.94,106.88,103.76,104.92,566.31,92.19
114.23,276.98,458.79,111.76,107.81,103.57,103.68,678.99,92.21
110.30,280.86,451.28,111.39,104.31,103.05,103.60,623.84,91.80
115.19,285.51,460.01,112.62,106.22,103.55,103.06,563.03,91.99
110.09,276.07,466.19,113.67,103.63,104.42,103.48,562.17,92.32
115.40,273.94,457.77,118.22,107.32,104.89,344.85,666.55,93.16
