mac_1,mac_2,mac_3,mac_4,mac_5,mac_6,mac_7,mac_8,mac_9
18591.40,18407.70,18457.70,18645.90,22282.70,18773.50,18442.60,89.90,18636.50
18599.90,18404.70,18373.60,18493.90,35208.10,18616.50,18533.10,94.30,18563.00
18651.60,18400.80,18372.10,18379.80,20422.00,18740.30,18651.90,104.40,19645.80
18482.70,18427.10,18375.90,18423.30,18394.40,19311.80,18500.50,94.50,18473.10
18481.90,18442.30,18428.10,18433.40,18415.50,18666.40,18442.00,91.20,18631.10
18482.10,18464.10,18409.70,18412.80,18520.70,18630.70,18463.00,92.40,18666.10
18497.60,18437.30,18422.80,18429.70,18463.50,18613.30,18439.70,90.80,18759.70
18548.80,18405.40,18374.40,18589.70,18511.90,18650.00,18450.00,91.00,18527.20
18474.60,18445.60,18393.50,18596.90,18617.10,18612.20,18462.00,90.60,18439.10
18497.90,19420.50,18651.90,18682.70,18404.80,18718.90,18449.90,91.00,18578.70
18485.70,18469.60,18519.60,18700.30,18362.60,18558.20,18506.40,90.00,18557.60
18476.80,18436.70,18423.70,18440.90,18426.10,18500.40,18449.30,93.70,18459.50
18475.30,18383.20,18447.50,18436.80,18409.00,18583.10,18435.50,91.40,18400.00
18481.20,18383.00,18942.50,18389.00,18462.80,18685.30,18456.30,91.80,18414.60
18423.80,18611.80,18653.80,18433.10,18405.80,18602.40,18429.00,89.90,22688.50
18489.00,18521.20,18705.00,18756.30,18403.90,18465.80,18431.50,89.90,18953.80
18560.90,18387.60,18950.20,18503.70,18363.80,18453.20,18425.20,90.40,18400.80
18442.90,18362.60,18744.70,18469.80,18346.90,18787.70,18394.90,109.50,18546.60
18459.10,18324.50,18380.80,18502.40,18336.70,18855.70,18417.50,107.60,18451.50
18381.50,18359.60,18895.60,18663.50,18479.00,18789.30,18695.30,93.60,18477.30
18416.50,18464.10,18414.30,18563.20,18908.60,19194.60,18591.50,91.90,18515.60
18413.00,18501.00,18350.90,18554.30,18385.50,18624.00,19167.10,92.20,18404.30
18424.50,18942.10,18340.60,18798.00,18356.90,18624.90,18616.10,95.10,18425.50
18446.00,18393.60,18329.10,18717.30,18350.70,18532.60,18443.40,104.00,18409.90
18440.10,18434.30,18337.50,18595.80,18362.40,18476.30,18471.30,146.20,18475.40
18637.80,18504.90,18366.50,18573.30,18434.00,18465.60,18417.70,123.20,18431.00
18860.30,19976.30,18421.10,18466.10,18627.50,18427.10,18416.30,97.90,18390.80
18418.10,18371.20,18361.80,18464.10,18622.70,18411.40,18505.90,92.00,18403.90
18446.40,18331.20,18417.90,18426.60,18417.50,18452.90,18456.50,91.70,18412.20
18448.50,18311.00,18405.60,18656.00,18492.90,18417.60,18461.50,92.00,18670.90
18516.70,18364.50,18376.60,20152.60,18437.90,18576.20,18431.00,91.00,18532.50
18476.20,18334.10,18381.60,18502.60,18383.30,18626.20,18452.30,91.00,18444.40
18492.10,18352.10,18346.50,18483.40,18452.80,18439.60,18449.80,95.30,18425.10
18473.40,18373.40,18383.60,18483.60,18510.50,18811.10,18460.90,92.50,18455.50
18493.40,18339.50,18359.40,18505.10,18363.50,19007.70,18443.40,90.80,18507.70
19172.80,18347.00,18402.30,18510.50,18422.70,18632.80,18540.20,90.70,18521.70
21713.40,18342.30,18416.30,18453.20,18511.90,18645.30,18868.80,95.90,18652.40
18390.00,18701.20,18398.20,18466.40,18555.60,18543.40,18598.40,129.50,18444.40
18458.20,18744.00,18503.70,18443.60,18602.40,18483.30,18630.90,98.10,18428.00
18422.10,18401.70,18381.70,18431.80,18449.50,18489.30,18562.50,91.80,18422.90
18392.70,18381.20,18344.00,18658.80,18457.10,18505.80,18630.10,90.70,18485.00
18397.00,18400.50,18658.90,18591.90,18495.70,18441.60,18522.60,91.80,18488.00
18395.20,18386.20,18401.50,18560.40,18601.90,18433.60,18487.50,95.80,18460.20
18407.90,18719.20,18616.20,18540.40,18434.40,18697.60,18606.80,90.60,18436.50
18660.90,18548.50,18396.60,18475.30,18348.80,18728.10,18465.70,90.20,18399.20
18497.50,18547.70,18397.40,18648.20,18380.90,18721.90,18460.80,91.20,18417.40
18663.30,18583.90,18357.40,18600.20,18403.10,18481.90,18519.60,90.60,18448.20
19363.10,18503.60,18386.10,18878.40,18493.00,18470.40,18423.80,91.30,18413.90
19212.10,18464.70,18424.90,18967.70,18604.90,18425.10,18393.70,90.50,18426.60
19181.70,18612.10,18372.20,18884.30,18418.70,18632.80,18481.70,91.60,18549.30
18476.60,18467.30,18441.00,19150.50,18392.70,18630.70,18697.50,90.70,18443.20
18451.80,18525.10,18604.10,19002.10,18342.70,18618.60,18804.60,90.80,18466.20
18433.80,18351.00,18772.60,19326.20,18392.30,18623.80,35861.50,90.50,18472.50
18465.10,18359.00,18628.00,18583.00,18468.20,18449.90,20723.70,95.20,18423.00
18405.40,18349.50,18489.90,18427.00,18484.40,18649.50,19454.90,91.30,18439.10
18466.20,18341.00,18600.60,19019.90,18404.60,18633.50,18468.90,90.40,18425.70
18518.00,18348.60,18474.40,18662.00,18426.80,18616.30,18462.60,90.50,18431.40
18480.60,18357.00,18473.60,18543.40,18584.60,18687.80,18424.40,91.20,18633.90
18406.70,18360.20,18445.50,18581.50,18508.40,18840.60,18437.80,89.90,18401.40
18505.30,18430.70,18420.70,18587.80,18487.80,18540.30,18607.60,112.00,18527.90
18515.30,18362.10,18455.20,18539.10,18429.70,18512.50,18444.50,95.40,18477.50
18474.00,18358.90,18430.80,18552.20,18449.10,18463.30,18434.30,92.60,18425.80
18443.30,18388.50,18408.40,18537.80,18426.40,18553.90,18467.50,91.00,18597.30
18436.60,18400.90,18662.30,18609.40,18426.40,18468.60,18424.30,90.90,18472.50
18426.20,18372.60,18523.60,18550.10,18408.80,18451.10,18460.70,146.90,18452.00
18445.30,19221.70,18593.40,18584.00,18434.50,18441.50,18445.10,111.30,18444.70
18449.10,18591.40,18431.60,18556.70,18494.70,18424.90,18620.10,100.80,18432.60
18426.60,24918.90,18386.30,18531.20,18431.00,18457.30,18566.50,96.30,18416.20
18420.00,18658.10,18604.60,18536.40,18374.80,18455.20,18585.70,94.10,18459.90
18380.20,18522.80,18542.00,18525.60,18481.20,18430.00,18500.60,93.80,18470.40
18412.80,18445.30,18657.40,18787.70,18417.30,18483.70,18479.80,92.10,18471.60
18620.60,18411.10,18453.30,18426.40,18414.30,18434.30,19712.70,91.70,18521.90
18607.00,18404.80,18418.00,18384.30,18394.50,18575.90,18783.30,91.30,18521.50
18600.10,18397.80,18408.90,18574.30,18482.80,18579.10,18454.80,91.80,18477.20
18525.90,18570.00,18414.10,18446.10,18462.30,19309.40,18446.70,102.90,18513.30
18588.00,18577.50,18403.30,18657.40,18442.50,18797.20,18783.50,92.20,18468.00
18530.10,19184.80,18409.90,18732.90,18414.10,18546.90,18785.50,90.80,18473.00
18507.10,18603.20,18400.00,18668.60,18557.90,18488.30,18468.70,91.50,18670.30
18413.00,18577.80,18480.40,18569.90,18495.00,18925.30,18428.10,90.80,18459.60
18561.10,18554.80,18416.60,18656.80,18428.30,18975.50,18443.60,90.40,18463.90
18531.80,18539.30,18418.50,18605.30,18399.10,18503.80,18419.70,90.20,18452.90
18482.00,18477.20,18413.30,18725.60,18422.80,18868.10,18515.10,91.10,18433.10
18458.90,18490.60,18378.40,18921.90,18465.10,18960.70,18428.00,91.20,18419.80
18475.40,18492.80,18502.90,18709.00,18437.00,18822.80,18457.60,91.20,18393.30
18455.60,18487.80,18417.30,18474.30,18418.60,18937.90,18383.70,93.70,18486.00
18420.40,18537.30,18380.50,18672.10,18492.70,18586.10,18472.80,91.80,18418.40
18402.90,18477.60,18521.60,18588.80,18449.10,18589.70,18432.70,90.50,18363.60
18726.20,18522.30,18622.70,18596.90,18577.20,18475.80,18399.30,90.10,18395.50
18656.50,18475.20,18525.00,18581.10,18550.10,18504.90,18431.20,90.50,18584.40
18698.00,18397.10,18422.20,18526.10,18509.20,18465.80,18391.30,91.20,18713.90
18467.60,18410.40,18534.50,18566.80,18476.80,18423.10,18794.00,90.80,18705.30
18468.60,18833.00,18469.40,18567.00,18413.90,18621.60,18625.90,91.10,18599.80
18453.40,18606.00,18518.50,18517.60,18512.20,18483.70,18584.80,91.30,18428.30
18469.70,18545.40,18463.00,18708.00,18557.50,18475.70,18652.60,91.70,18408.90
18459.10,18518.40,18420.00,18523.70,18432.10,18690.90,18737.40,90.80,18414.00
18429.30,18483.70,18427.70,18600.70,18569.50,18600.60,18785.60,93.40,18458.40
18441.60,18489.60,18405.40,18592.70,18519.00,18493.60,18588.50,90.90,18397.80
18513.90,18453.20,18425.90,18572.10,18550.00,18466.40,18544.40,90.90,18427.20
18568.80,18523.70,18459.20,18590.60,18630.80,18439.50,18509.70,91.20,23533.50
18609.50,18424.30,18423.60,18457.70,18619.70,18606.30,18626.10,90.30,18758.20
19193.30,18418.70,18400.40,18555.80,18495.00,18707.30,18447.30,90.50,19422.50
18575.00,18513.50,18394.30,18558.60,18460.80,18582.40,18435.10,91.40,18855.70
19022.70,18367.40,18552.70,18518.60,19716.60,18518.70,18725.70,91.00,18890.30
18507.70,18375.20,18549.60,18440.40,18522.00,18517.60,18575.20,90.50,18852.30
18462.80,18613.40,18713.30,18415.70,18454.40,18565.30,18627.30,90.10,18893.10
18513.80,18485.40,18689.40,18398.10,18421.10,18423.80,19020.10,90.40,18581.60
18833.50,18506.10,18582.10,18472.70,18456.70,18452.20,18823.50,95.40,18862.60
18579.00,19405.30,23729.70,18435.50,18411.30,18395.70,18476.50,91.50,18787.30
18475.10,19215.10,18503.50,18409.00,18487.30,18423.00,18527.80,90.60,18922.80
18405.60,18562.80,18403.50,18558.30,18416.60,18644.10,18475.00,90.40,26860.80
18430.00,18523.40,18421.30,18467.80,18420.80,18541.00,18420.00,91.70,29582.60
18467.00,18450.40,18436.80,18472.10,18411.30,18471.50,18396.50,90.30,18470.80
18489.40,19687.70,18449.40,18504.10,18558.30,18514.20,18419.10,90.50,18497.20
18906.10,19741.40,18461.80,18483.40,18477.90,18482.90,18569.10,90.50,18543.90
18591.40,18472.70,18428.50,18446.80,18520.80,18451.90,18502.10,91.40,18451.10
18539.50,18504.70,18411.70,18446.40,18458.50,18457.40,18472.80,90.60,18624.30
18562.00,18546.90,18434.60,18433.40,18409.80,18502.30,18422.90,90.20,18436.90
18610.80,18526.00,18474.90,18497.40,18426.00,18473.00,18443.70,113.60,18418.30
18528.30,18473.80,18441.40,18443.60,18377.40,18450.40,18427.30,94.20,18459.40
18417.60,18812.40,18397.10,18448.30,18413.10,18493.00,18386.20,91.20,18431.70
18421.20,18783.60,18503.50,18517.20,18364.50,18533.10,18785.80,90.90,18556.90
18417.30,18791.80,18425.30,18377.60,18443.00,18488.40,18925.70,91.00,18593.30
18415.40,18788.70,18443.00,18355.10,18391.60,18465.10,18752.40,91.30,18525.40
18402.50,18898.20,18539.00,18358.00,18416.50,18461.70,18531.50,90.30,18582.10
18391.30,18535.60,18498.00,18716.70,18394.30,18434.40,18565.20,90.70,18915.00
18405.30,18546.60,18430.20,18632.90,18368.20,18429.60,18570.50,90.50,18796.60
18396.10,18423.40,18486.90,18584.50,18357.70,18520.80,18584.10,91.50,18542.30
18423.80,18447.10,18563.10,18639.60,18374.70,18428.40,18471.20,90.90,18440.50
18410.70,18771.90,18479.80,18464.10,18420.40,18598.40,18411.80,94.00,18582.00
18408.20,18511.50,18445.10,18574.00,18375.60,18486.90,18466.20,90.30,18472.20
18400.50,18411.10,18433.80,18613.20,18422.70,18800.20,19401.20,90.90,18438.00
18412.50,18519.00,18430.50,18521.80,18560.10,19330.60,18403.30,90.80,18479.10
18398.80,18430.40,18406.30,18447.80,18568.40,18428.00,18382.10,89.80,18464.70
18430.00,18431.30,18450.00,18469.20,18637.10,18698.30,18382.00,90.50,18437.00
18427.30,18366.60,18390.30,18527.70,18449.30,19151.00,18418.50,91.50,18501.00
18469.00,18411.00,18413.50,18524.30,18463.80,18559.90,18402.70,91.00,18442.70
18447.50,18432.10,18503.70,18464.30,18464.50,18561.50,18381.30,90.60,18456.10
18449.80,18428.30,18457.80,18467.60,18626.40,18459.80,18397.70,90.30,18686.90
18398.10,18452.60,18494.60,18427.50,18414.80,18436.10,18404.20,91.60,18598.70
18356.40,18388.90,18437.70,18464.20,18496.40,18445.40,18400.60,93.50,18616.80
18711.70,18419.60,18385.30,18502.30,18464.00,18730.70,18402.10,90.70,18538.30
18584.90,18421.90,18731.20,18483.50,18530.00,18572.80,18412.50,90.30,18467.80
18947.80,18545.60,18483.70,18488.80,18372.50,18516.30,18576.60,91.30,18399.00
18799.80,18477.10,18679.70,18496.10,18356.80,18465.10,18403.80,90.60,19737.70
18700.20,18434.70,18869.20,18445.60,18557.10,18461.90,18435.30,89.90,18466.40
18422.70,18415.50,18405.30,18482.20,18419.60,18533.70,18511.10,90.50,18546.70
18457.50,18533.40,18944.50,18446.60,18378.80,18542.70,18446.00,91.30,18365.70
18418.90,19368.90,20944.30,18584.50,18360.90,18457.10,18564.80,91.10,18386.20
18413.70,18452.60,18785.10,18462.60,18399.40,18471.10,18630.70,90.40,18340.10
18385.90,18493.30,18546.00,18608.70,18414.80,18510.30,18437.80,90.10,18393.40
18388.70,18537.60,18554.70,18530.50,18416.50,18889.00,18422.30,94.40,18372.20
18392.70,18468.60,18502.70,18452.40,18367.20,18975.50,18414.20,90.10,18352.10
18365.60,18451.70,18518.50,18412.80,18480.10,18493.00,18420.60,90.10,18360.00
18421.30,18430.80,18601.20,18411.80,18540.10,18700.90,18402.70,89.90,18354.20
18531.00,18434.60,18399.60,18419.60,18603.10,19034.60,18477.60,90.90,18372.20
18542.30,18967.10,18378.70,18452.40,18616.10,18743.20,18417.70,90.50,18466.00
18495.00,18504.80,18353.60,18432.20,18674.70,18414.60,19349.30,90.40,18637.30
18577.90,18434.20,18353.70,18510.30,18643.30,19110.10,18590.60,90.70,18587.40
18417.80,18404.70,18676.70,18477.70,18680.70,18527.80,18476.80,91.00,18407.30
18462.00,18542.90,18489.10,18439.70,18503.60,18651.80,18444.50,90.40,18501.20
18443.10,18939.50,18428.80,18512.40,18540.20,18605.90,18459.70,90.60,18497.70
18782.50,18939.50,18525.80,18739.70,18498.20,18545.10,18435.80,93.30,18418.10
18510.60,18995.60,18607.60,18708.60,18562.60,18561.40,18428.60,97.90,18465.90
18498.10,18408.50,18496.40,18544.80,18615.40,18702.40,18421.90,91.20,18417.20
18585.30,18460.10,18450.50,18672.60,18605.00,18468.40,18431.20,90.90,18377.50
18401.20,18426.20,18498.20,18551.40,18474.00,18492.70,18363.70,90.10,18394.70
18435.00,18380.60,18459.10,18588.90,18487.40,18453.40,18431.20,91.20,18488.30
18690.30,18494.40,18751.80,18574.60,18413.60,18514.80,18367.60,90.30,18474.80
18559.10,18446.70,18655.00,18622.50,18443.30,18433.60,18360.90,90.20,18437.10
18453.10,18430.60,18836.70,18738.90,18407.70,18504.00,18360.20,89.70,18396.30
18425.30,18466.30,18573.50,18561.30,18393.40,18801.10,18341.50,91.00,18379.60
18401.30,18411.40,18547.50,18660.50,18455.70,18577.90,18381.30,90.10,18384.30
18513.70,18415.00,18517.10,18620.40,18402.90,18633.00,18382.20,94.40,18347.90
18440.50,18414.70,18424.40,18576.90,18439.20,18488.20,18375.90,90.90,18355.10
18577.40,18431.90,18387.20,18553.10,18500.50,18464.20,21842.90,91.30,18354.40
18756.80,19345.30,18405.60,18532.00,18456.80,18602.70,18415.30,90.60,18504.50
18570.90,18380.00,18384.20,18714.00,18792.30,22456.00,18374.10,90.50,18414.00
18586.00,18396.20,18465.90,18468.70,18477.50,18521.80,18376.80,90.30,18387.80
18653.10,18552.10,18449.50,18445.10,18463.30,18757.30,18371.80,92.10,18722.10
18592.40,18498.50,18442.10,18524.20,18401.20,18627.10,18647.90,91.00,18522.70
18570.30,18500.80,18458.90,18573.40,18402.10,18644.60,18623.70,90.10,18461.70
18470.60,18446.10,19441.00,18603.60,18416.60,18811.10,18629.00,89.90,18404.90
18547.40,18676.80,18578.80,18549.90,18422.80,19227.80,18598.30,91.30,18469.10
18457.00,18528.60,18433.70,18605.60,18402.50,18558.70,18549.80,94.20,18462.80
18409.50,18471.00,18436.70,18706.40,18410.10,18476.70,18603.00,90.70,18879.90
18394.80,18479.10,18425.70,18581.90,18409.70,18438.30,18491.50,90.20,18546.00
18410.70,18604.10,18429.40,18591.80,19397.80,18451.30,18667.20,91.30,18984.50
18428.40,18455.20,18426.20,18745.40,18419.70,18465.50,18514.20,90.20,18736.70
18413.50,18428.60,18404.40,18574.20,18427.20,18426.90,18463.30,90.00,18940.80
20986.10,18578.60,18420.90,18743.50,18410.30,18576.70,18416.30,90.20,18766.10
18460.60,18571.00,18355.60,18609.00,18374.40,18450.70,18410.00,91.60,18675.50
18476.40,18552.00,18400.80,18405.50,18381.00,18467.10,18404.80,90.80,38474.30
18423.20,18427.40,18488.80,18396.20,18431.90,18437.80,18473.70,90.10,20770.60
18419.10,18400.20,18411.40,18581.50,18423.90,18476.40,18411.60,90.80,19336.30
18385.40,18402.00,18656.00,18590.70,18394.30,18587.80,18498.40,94.90,18681.70
18395.30,18393.10,18550.20,18561.40,18403.30,18678.70,18441.70,90.50,18558.20
18515.80,18411.70,18643.90,18447.20,18563.20,18513.90,18437.30,90.70,18510.30
18387.00,18435.50,18493.50,18486.90,18543.40,18572.00,18438.50,90.30,18491.00
18615.40,18396.60,18452.30,18550.80,18554.90,18627.00,18523.50,91.60,18499.30
19519.50,18398.20,38655.60,18502.80,18431.40,18429.40,18500.20,90.20,18464.50
18463.60,18406.30,25095.20,18525.50,18385.30,18428.80,18668.30,90.40,18512.90
18456.20,18562.70,19222.70,18403.40,18409.50,18419.90,18443.30,90.30,18499.10
18426.90,19388.70,18390.30,18363.30,18403.00,18424.70,18428.90,90.80,18468.70
18466.10,18420.90,18391.40,18383.40,18536.50,18418.50,18462.10,90.50,18474.60
18448.90,18399.90,18337.40,18559.80,18453.60,18430.90,18427.60,90.50,18486.40
18612.50,18403.70,18349.80,18630.20,18430.00,18431.40,18434.50,94.80,18647.90
18658.80,18422.60,18320.10,18559.30,18554.10,18418.30,18438.00,91.30,18632.20
18608.20,18419.80,18635.20,18592.80,18570.10,18637.70,18426.90,90.40,18513.80
18655.40,18486.90,18370.70,18579.10,18408.10,18436.50,18512.10,90.60,18601.40
18586.40,18435.70,18373.50,18400.20,18426.00,19063.60,18599.40,89.80,18572.50
18596.10,18559.30,18383.10,18429.80,20750.80,18463.80,18631.20,90.80,18544.20
18764.90,18434.50,18536.00,18412.20,20311.10,18654.80,18518.20,90.00,18513.40
19262.20,18422.90,18388.50,18400.00,18461.40,18621.50,18479.00,89.60,18537.90
18580.60,18401.00,18402.90,18407.10,18435.50,18450.40,18445.20,89.80,18531.10
18721.00,18468.30,18406.80,18388.10,18410.50,18692.80,18842.00,90.60,18529.80
18511.50,18413.60,18394.20,18430.10,18378.60,18574.30,18492.00,90.10,18507.70
18487.50,18424.10,18535.60,18425.00,18360.60,18530.90,18473.80,93.30,18558.30
18518.30,18419.20,18390.70,18431.90,23277.10,18594.90,18445.70,90.50,18652.70
18456.50,18577.80,18339.30,18513.10,18440.40,18657.10,18464.20,91.10,18681.80
18441.30,18444.10,18385.60,18694.40,18370.30,18555.40,19224.10,90.30,18750.60
18580.30,18376.30,18432.40,18557.50,18401.00,18545.40,18634.00,89.80,18650.50
18786.60,18438.40,18391.50,18582.60,18455.00,18586.00,18565.50,89.60,18905.10
18528.70,18428.10,18394.60,18610.60,18400.80,18618.00,18586.60,91.00,18642.40
18444.90,18420.80,18450.00,18524.40,18398.90,18503.70,18533.50,90.30,18590.00
18455.00,18476.50,18736.10,18746.00,18384.90,18476.30,18511.70,108.00,18433.70
18488.90,18397.60,18660.80,18846.70,18371.90,18470.30,18441.70,91.10,18422.50
18436.70,18447.60,18395.70,37889.80,18510.40,18445.00,18443.40,91.00,18397.90
18496.30,18411.40,18403.80,18477.10,18449.30,18426.00,18682.60,94.10,18382.40
18434.90,18411.60,18392.50,18397.20,18405.70,18466.10,18436.70,90.40,18458.10
18475.10,18435.80,18368.40,18399.10,18372.70,18459.70,18450.80,90.30,18425.50
18440.70,18452.70,18385.60,18407.60,18480.50,18675.80,18474.50,90.50,18397.20
18471.50,18463.50,18904.20,18415.00,18452.00,18476.80,18429.90,89.90,19373.00
18603.30,18445.80,18435.80,18381.80,18410.30,18447.80,18566.30,90.30,19623.50
18888.30,18449.40,18405.30,18602.90,18440.80,18447.00,18565.90,90.30,18884.70
18478.30,18440.80,18399.60,18604.80,18606.20,18416.00,18617.70,91.50,18886.30
18422.50,18419.80,18670.50,18582.10,18422.60,18800.50,18564.60,90.30,19189.70
18396.80,18571.30,18427.30,18680.30,18454.00,19222.30,18464.30,90.60,18842.30
18433.70,18517.20,18703.20,18636.50,18431.20,18760.80,18456.20,89.80,18528.80
18415.60,18645.90,18837.00,18656.00,18433.50,18639.20,18464.20,129.00,18549.00
18385.10,18558.10,19021.40,18551.90,18627.60,18610.00,18541.50,96.60,18611.00
18416.30,18822.50,18545.80,18438.20,18525.60,18560.40,18467.60,91.80,18730.90
18391.70,18654.50,18499.60,18638.80,18574.80,18601.00,18655.90,90.90,18624.60
18401.70,18596.60,18406.70,18573.80,18537.10,18618.00,18476.70,91.20,18669.30
18390.90,18627.60,18482.90,18615.50,18548.50,18649.90,18502.90,91.10,18508.70
18453.20,18609.60,18477.80,18438.10,18448.70,18515.60,18640.30,91.40,18494.10
18463.20,18611.30,18430.70,18451.20,18419.40,18515.80,18609.10,91.70,18538.20
18454.20,18501.80,18477.20,18436.80,18474.80,18464.30,18701.10,91.70,18512.30
18415.00,18481.90,18430.80,18549.50,18487.90,18570.30,19100.20,90.60,18426.90
18419.10,18470.90,18448.00,18456.60,18427.10,18599.10,18543.90,94.20,18459.00
18387.50,18466.80,18383.40,18452.40,18407.60,18658.20,18533.40,90.70,18477.80
18714.00,18466.20,18363.00,18427.40,18447.10,18664.30,18618.10,91.00,18466.60
18514.50,18628.70,18388.70,18481.90,18400.70,18670.90,18467.30,90.80,18422.60
18486.00,18517.50,18831.00,18640.30,18453.80,18503.70,18511.00,90.00,18465.60
18430.50,18472.70,22803.00,18462.70,18395.10,18490.50,18415.10,90.00,18412.40
18415.90,18465.60,18411.90,18657.50,18403.30,18609.30,18484.90,91.40,18419.30
18464.80,18505.70,18479.10,18981.80,18466.40,18570.70,19229.80,89.60,18430.00
18432.10,18508.80,18429.70,18639.80,18451.20,18533.30,18548.80,89.80,18460.80
18496.90,18409.20,18436.10,18659.90,18442.00,18619.40,18504.00,90.30,18659.50
18854.20,18457.00,18405.20,18915.50,18395.30,18559.00,18496.40,90.50,18525.30
18452.40,18397.50,18368.20,18607.90,18415.20,18533.10,18497.90,94.10,18554.60
18399.50,18545.90,18365.20,18603.90,18411.40,18467.00,18503.10,90.60,18629.90
18434.10,18449.50,18457.60,18519.40,18546.50,18663.90,18477.50,90.20,18569.30
18535.50,18359.90,18591.80,18559.20,18469.60,18574.70,18466.00,90.90,18649.10
18618.80,18363.00,18415.80,18571.30,18444.60,18599.20,18533.60,90.50,20588.70
18494.00,18388.50,18584.30,18513.60,18538.60,18470.10,18718.20,90.10,18465.80
18417.20,19593.00,18606.20,18536.80,18513.40,18502.20,18523.80,90.10,18443.30
18496.30,18506.40,18442.00,18521.00,18461.40,18509.90,18502.70,102.40,18677.70
18403.70,18406.60,18522.30,18591.80,18439.80,18461.50,18466.40,95.40,18595.20
18449.70,18471.10,18355.50,18570.60,18590.70,18458.20,18446.40,91.60,18436.70
18411.80,18437.80,18380.10,18521.20,18630.50,18588.40,18473.00,90.10,18485.20
18404.90,18458.50,18360.30,18567.60,18436.70,18610.70,18430.00,95.90,18453.80
18410.50,18461.70,18350.90,18497.80,18984.10,18588.50,18421.40,91.30,18625.10
18405.10,18521.90,18369.90,18551.20,21240.80,18758.50,18680.30,90.50,18572.30
18389.50,18482.00,18394.20,18595.30,18607.30,18517.80,18693.70,90.10,18492.30
18444.20,18457.60,18399.10,18457.30,18577.60,18446.90,18530.30,91.40,18453.40
18507.60,18650.00,18787.00,18454.10,18570.80,18627.60,18518.00,90.20,18515.50
18420.80,18545.10,18905.20,18443.70,18667.00,18565.80,18616.40,89.80,18483.40
18505.60,18479.00,18417.30,18432.50,18534.00,18467.40,18530.90,90.10,18473.20
18424.90,18486.80,18333.00,18529.60,18516.40,18468.90,18484.70,91.10,18466.30
18431.40,18466.60,18348.80,18436.00,18557.90,18437.90,18420.80,90.10,18416.90
18678.30,18435.20,18338.40,18415.30,18431.60,18421.00,18415.20,90.10,18406.40
18808.80,18428.00,18369.30,18621.30,18428.10,18631.30,18428.70,93.30,18415.30
18400.90,18419.20,18335.50,18561.40,18638.70,18530.10,18423.60,90.90,18444.10
18430.80,18434.70,18355.60,18594.70,18466.80,18558.70,18436.00,89.90,18661.70
18399.40,18432.50,18314.80,18541.90,18417.60,18408.90,18428.10,90.00,19000.30
18450.30,18454.30,18433.70,18541.90,18470.10,18456.30,18404.30,90.60,18562.00
18503.90,18418.80,18408.50,18590.50,18517.30,18660.10,18453.10,90.60,18546.30
18438.80,18448.30,18387.60,18444.30,18629.80,18555.60,18436.50,90.60,18478.70
18434.80,18392.60,18344.60,18616.30,18562.60,18447.80,18479.20,90.50,18495.60
18613.10,18547.80,18696.00,21071.40,18542.30,18493.20,18516.80,90.40,18538.20
18578.20,18636.80,18539.80,18697.30,18546.40,18581.10,18462.80,90.80,18706.40
18527.10,18577.60,18581.50,18489.40,18553.50,18677.60,18437.30,89.50,18452.70
18557.70,18533.80,18418.40,18421.60,18723.20,18457.10,18630.70,92.80,18402.60
18562.00,18431.10,18422.90,18356.70,18451.80,18434.50,18641.80,90.10,18456.60
18590.30,18452.40,18437.20,19411.00,18451.70,18654.40,18693.50,90.90,18721.30
18634.80,18550.80,18377.10,18563.80,18663.70,18522.60,18462.90,89.90,18476.80
18595.90,18452.40,18526.00,18556.70,18539.70,18459.70,18439.20,89.60,18413.30
18491.70,18523.20,18501.50,18693.20,18650.80,18465.20,18467.60,90.40,18684.40
18483.10,18567.70,18361.50,18544.30,18474.10,18427.40,18455.00,91.00,18748.90
18629.00,18571.90,18353.50,18666.90,18467.30,18463.00,18587.70,106.60,18504.90
18626.50,18574.40,18386.00,18480.40,18520.70,18484.80,18441.00,91.20,18542.50
18542.40,18552.50,18433.80,18465.60,18732.10,18466.90,18435.50,90.70,18521.50
18505.90,18681.10,18602.60,18500.20,18566.10,18701.00,19153.20,90.60,18466.00
18506.80,18494.10,18372.10,18510.90,18427.90,18680.60,19219.10,94.00,18467.00
18600.40,18442.30,18542.60,18391.00,18428.10,18599.70,18540.60,90.40,18505.10
18502.60,18441.30,18500.70,18410.60,18487.50,18599.60,18471.10,89.90,18477.20
18648.80,18403.80,18517.20,18355.70,18438.20,18586.70,18438.30,89.70,18417.40
18614.00,18410.90,18478.00,18396.00,18419.30,18586.80,18429.10,90.70,18437.90
18584.50,18668.50,18481.10,18406.40,18537.40,18601.90,18386.90,90.20,18399.20
19048.80,18505.80,18485.50,18395.10,18609.30,18481.90,18725.10,89.60,18423.50
18946.90,18832.50,18686.40,18446.90,18514.40,18474.80,18446.90,90.10,18470.90
18522.80,18457.90,18634.10,18377.10,18511.30,18506.40,18424.40,90.70,18418.60
18391.50,18432.30,18466.30,18392.90,18446.70,18543.50,18385.40,89.90,18424.10
18394.50,18770.50,18384.40,18468.80,18438.80,18757.00,18399.30,90.00,18407.80
18425.20,19186.10,18394.00,18475.00,18403.10,18564.60,18381.40,93.40,18418.50
18401.40,18648.70,18373.30,18447.70,18423.20,18619.90,18534.30,91.00,18431.00
18951.30,18443.50,18432.50,18412.00,18509.20,18626.20,18664.80,90.40,18403.60
