mac_1,mac_2,mac_3,mac_4,mac_5,mac_6,mac_7,mac_8,mac_9
199.90,484.55,729.68,182.23,182.33,285.68,183.96,768.05,179.74
199.64,483.48,827.13,182.41,286.14,184.74,289.90,1153.75,177.32
203.69,574.27,733.71,182.34,186.58,181.14,184.74,844.20,175.20
203.52,474.96,729.02,181.09,186.21,180.52,181.30,769.55,176.90
207.95,481.99,725.19,187.72,181.90,180.85,184.97,783.04,176.91
200.77,471.49,723.52,182.28,182.19,185.58,180.24,835.24,175.48
202.04,469.81,722.24,181.23,185.93,182.68,185.50,817.73,178.50
209.70,468.97,837.27,182.87,184.19,181.75,181.58,803.70,175.28
204.17,492.35,733.91,187.42,181.88,181.59,179.80,812.99,176.21
201.60,480.35,724.10,286.20,181.92,182.61,179.76,760.20,175.95
199.54,469.47,720.95,186.98,182.58,182.08,179.65,827.58,175.20
201.67,543.81,732.31,182.09,181.68,185.21,183.57,951.05,178.56
320.29,464.79,952.48,181.65,185.35,181.41,180.96,779.00,176.98
210.06,473.79,743.48,185.74,183.10,180.04,179.87,850.27,175.41
204.19,466.42,724.41,187.12,182.31,180.31,181.32,859.38,175.77
202.73,471.82,718.57,182.85,181.84,182.30,180.31,822.72,178.53
205.45,469.83,740.10,180.29,181.64,186.23,179.75,826.06,175.46
202.22,473.81,838.91,180.66,185.05,188.52,184.88,1372.05,281.59
203.66,467.36,737.39,185.02,190.75,183.17,185.10,1256.83,178.84
201.91,522.53,730.36,182.55,181.60,180.90,181.11,832.40,174.65
202.92,464.93,725.24,186.13,183.56,181.28,180.80,779.59,175.68
209.44,472.37,728.25,181.75,181.67,181.87,184.93,1305.82,176.00
206.52,462.93,720.20,182.73,181.53,293.68,285.35,1188.83,178.06
202.98,470.15,838.20,181.99,315.92,183.80,185.71,778.02,175.63
209.24,465.58,735.20,185.11,182.32,182.80,182.54,834.71,174.48
208.83,477.69,724.81,184.58,182.09,181.47,180.97,811.85,175.29
212.73,464.89,721.63,185.81,182.33,181.91,181.17,1321.30,176.85
208.02,550.51,724.48,183.76,185.43,187.33,185.68,777.10,174.47
205.59,463.46,841.14,181.95,183.81,181.19,181.88,1375.32,177.70
210.98,467.18,738.88,185.86,182.38,186.43,181.38,843.52,175.13
207.27,461.18,726.41,181.65,183.36,180.28,181.80,812.02,175.00
297.79,466.33,720.60,292.32,183.66,181.11,184.92,776.86,174.54
210.89,463.66,726.19,183.18,184.18,184.14,179.96,770.21,174.36
208.05,465.82,830.54,183.58,192.26,181.20,183.77,838.25,173.16
207.58,471.54,733.81,185.92,182.38,180.82,180.58,766.27,180.16
219.01,460.71,730.58,185.53,181.35,180.53,180.29,776.76,177.64
218.17,469.76,724.27,182.85,182.58,180.50,179.72,814.95,175.77
217.39,464.18,727.42,180.54,182.08,181.35,180.87,789.53,174.92
217.56,471.70,722.64,180.95,185.33,186.96,184.24,788.32,175.87
216.26,469.35,842.85,181.69,188.15,181.65,190.18,1139.88,279.35
221.54,469.33,738.59,179.94,180.52,185.22,180.68,701.20,179.60
216.92,468.75,726.02,184.90,181.25,181.02,180.97,766.45,175.47
407.10,477.87,720.91,182.07,183.64,183.67,186.07,787.73,175.04
227.63,470.21,729.31,181.34,181.95,288.99,185.97,1463.31,174.77
217.12,554.12,838.20,181.30,272.42,185.11,287.49,794.57,176.10
227.30,467.33,736.44,182.06,183.00,182.88,182.56,778.59,175.90
217.15,467.72,728.32,184.95,182.42,180.85,181.57,1343.63,175.00
213.15,461.24,723.47,185.52,181.66,180.84,182.02,1314.04,175.52
319.01,465.15,726.61,181.56,181.80,184.99,180.22,809.67,174.71
221.34,462.44,822.45,182.26,186.21,182.66,185.24,764.55,174.73
211.48,461.59,734.70,183.82,181.67,185.36,182.68,807.67,177.94
209.99,485.83,726.94,183.17,181.97,180.14,181.18,819.07,174.62
216.46,463.30,727.03,293.03,181.99,180.72,181.83,813.76,174.28
214.38,552.81,726.36,184.79,182.00,183.07,184.49,772.90,174.76
216.99,463.44,719.71,182.07,186.32,181.31,184.02,1217.62,175.24
216.73,467.47,843.16,182.12,187.54,180.42,181.41,787.18,174.55
215.07,461.92,737.14,182.29,181.17,180.50,180.44,837.50,178.29
220.17,466.23,723.28,186.52,180.44,180.67,180.38,1274.38,174.87
215.89,753.18,721.89,182.76,181.27,181.12,181.00,1145.51,173.58
214.21,471.64,730.48,302.78,181.59,185.01,180.75,801.26,173.19
213.61,631.10,834.18,190.26,186.31,182.87,185.76,772.37,172.74
221.04,465.91,729.49,184.98,181.92,188.69,179.75,750.34,278.98
217.11,467.51,723.99,185.06,184.84,183.19,180.27,1311.79,178.33
216.49,463.25,738.25,183.38,182.77,181.68,180.45,804.44,175.43
214.25,464.25,1440.85,181.54,181.41,288.60,184.97,774.33,172.55
215.85,463.46,850.03,182.36,289.57,187.37,285.89,1383.46,173.08
316.19,461.73,731.90,181.92,186.22,182.04,184.77,814.13,173.99
218.62,469.94,733.54,187.77,183.46,182.86,181.52,873.10,177.07
213.30,462.12,738.00,181.41,184.19,181.35,182.52,930.98,173.69
214.68,555.22,891.45,182.00,182.31,184.32,186.36,869.47,173.45
223.61,460.54,739.02,181.97,190.62,182.38,185.23,842.11,174.02
216.20,467.45,739.25,185.34,182.02,184.85,183.11,859.20,174.40
216.62,459.18,733.48,287.82,181.25,181.25,180.13,1217.84,177.47
215.05,465.13,733.96,187.97,182.67,179.43,180.86,801.03,174.48
215.32,458.93,747.85,182.52,182.08,181.32,185.44,754.27,173.66
221.21,470.39,755.04,181.59,185.11,185.15,184.08,1320.22,174.51
215.60,464.23,735.42,186.13,181.73,180.85,182.39,823.93,175.12
215.80,548.53,732.16,185.48,180.78,180.16,181.12,765.32,173.91
215.07,458.55,729.86,182.71,181.61,180.64,180.78,809.14,180.49
225.76,465.81,740.41,181.70,182.04,180.78,181.02,816.07,175.62
215.35,477.10,862.75,181.87,182.23,182.80,184.85,840.68,172.89
212.85,491.35,743.44,185.36,191.50,185.71,185.54,823.41,174.11
212.82,486.48,738.70,182.76,181.60,184.50,185.08,816.17,173.74
213.76,490.55,737.92,186.58,180.43,181.47,180.77,771.98,172.95
312.54,473.75,733.94,182.44,181.36,181.62,180.41,804.56,280.18
218.99,549.86,746.16,182.62,180.90,183.67,184.32,822.91,176.95
215.07,462.16,759.46,182.65,292.80,293.82,282.44,808.61,174.40
214.53,454.66,740.87,182.91,185.65,187.34,186.42,763.17,175.02
222.37,451.20,730.65,185.18,184.18,183.12,181.71,788.86,173.79
215.51,446.84,733.11,186.79,309.10,180.19,180.35,803.04,176.58
213.78,453.73,741.13,183.41,192.42,183.01,185.55,750.92,173.81
215.94,448.17,745.03,182.04,184.66,182.03,184.06,769.42,173.71
213.50,461.24,740.91,183.03,183.93,179.63,181.22,788.61,173.20
220.64,451.31,735.92,181.99,183.92,180.17,182.49,763.86,173.70
214.43,539.49,746.80,289.49,182.35,180.20,181.25,778.69,174.01
211.28,446.98,744.73,183.06,183.71,179.65,186.14,794.04,178.34
211.18,452.12,821.68,183.92,186.04,183.61,181.47,841.59,174.21
213.88,447.52,739.94,186.43,185.24,181.78,184.84,1275.46,173.79
218.64,452.58,737.65,184.56,182.43,186.84,181.73,785.44,174.60
211.23,446.75,738.54,182.30,183.09,183.13,181.80,768.75,174.15
213.31,451.12,744.07,182.83,184.07,181.08,183.44,1410.34,177.16
209.90,455.90,734.98,182.08,187.72,184.96,181.51,769.92,176.23
312.12,448.58,821.86,181.10,193.44,185.40,185.19,744.36,173.43
221.62,546.99,744.62,181.30,183.29,183.63,190.75,763.91,174.71
213.76,449.65,735.16,184.75,181.82,186.03,180.65,790.83,172.58
211.94,452.37,745.35,182.62,180.48,179.79,181.17,827.16,173.96
218.68,447.02,743.23,181.40,181.33,182.80,183.33,817.01,279.77
218.37,453.85,743.39,182.36,299.77,290.72,182.14,796.90,179.39
223.64,448.07,744.77,183.22,185.41,184.72,290.79,770.85,175.78
214.20,457.04,739.78,185.67,182.82,186.31,182.62,755.35,175.02
212.42,451.55,743.00,188.03,183.39,181.34,181.47,761.64,174.04
218.50,546.00,749.29,181.50,186.53,183.02,184.15,1283.11,178.42
217.11,451.29,952.28,181.19,186.81,185.69,181.54,796.52,176.24
214.62,453.59,740.71,182.48,181.86,182.24,183.62,758.41,175.79
213.63,450.91,731.92,182.36,181.22,184.88,180.24,814.29,173.93
212.42,454.67,742.50,188.78,181.94,180.53,181.80,802.25,173.15
220.12,451.20,744.14,187.91,183.45,180.82,181.16,773.46,175.36
215.33,448.86,841.20,185.45,186.48,184.73,182.73,1162.01,179.32
212.84,454.82,734.03,182.76,183.04,284.89,186.09,801.56,174.89
212.49,452.48,736.93,186.22,182.50,200.94,183.75,1178.00,174.63
309.15,541.41,736.59,187.95,182.07,183.28,180.25,794.85,174.47
220.05,449.16,742.39,183.88,184.15,183.39,179.93,1192.36,175.03
215.36,455.64,735.11,181.61,185.18,187.94,179.15,777.45,174.84
214.95,450.58,938.78,185.82,186.89,187.71,181.26,827.52,178.22
219.43,456.05,742.87,186.28,181.55,181.57,185.44,1288.93,175.45
214.11,448.86,854.67,182.66,185.73,182.56,180.27,786.02,175.21
219.07,452.00,766.91,189.24,183.41,183.22,179.98,791.08,175.23
216.11,451.36,739.56,182.60,184.54,289.19,179.40,792.33,174.20
216.31,448.18,849.55,182.59,292.73,186.54,185.10,742.42,280.47
220.44,544.42,741.50,185.54,183.64,186.48,287.83,755.97,177.63
216.31,449.80,731.18,186.34,183.30,181.02,186.07,1239.02,175.62
219.05,452.78,731.88,190.11,182.52,180.45,181.37,798.85,175.21
214.12,445.97,739.14,183.85,183.41,183.18,181.21,739.59,173.76
216.42,453.51,834.81,183.88,192.14,181.12,181.47,803.76,180.50
222.22,449.06,725.08,184.23,182.67,180.52,186.31,769.75,177.14
214.95,460.20,724.01,186.06,182.56,180.51,181.30,1024.46,175.14
215.23,447.55,720.66,285.85,181.38,181.36,182.14,829.89,175.97
218.93,537.81,731.90,188.52,181.22,181.67,181.85,769.63,174.34
311.95,449.69,828.61,183.93,184.96,184.00,183.78,812.73,174.77
218.99,450.91,724.29,182.21,182.74,181.88,182.96,808.68,177.16
214.79,448.21,723.86,186.74,182.15,180.99,182.55,779.67,175.33
212.99,451.15,722.28,185.99,180.62,180.60,181.30,841.15,173.76
217.67,449.34,724.87,182.14,182.50,179.74,180.73,801.31,174.10
215.82,458.14,727.27,180.86,184.88,182.97,181.09,683.68,173.53
212.97,464.84,827.54,180.80,184.82,187.83,179.36,768.47,175.26
215.39,459.21,719.37,180.59,181.93,180.06,186.38,744.05,177.84
213.81,559.81,718.90,181.93,182.58,185.62,183.57,790.01,174.42
219.46,460.03,716.54,184.69,184.07,180.50,182.27,772.61,174.91
216.50,466.41,740.65,182.66,182.54,182.23,182.41,796.52,173.26
215.22,460.40,836.04,181.71,292.52,289.06,185.93,893.33,174.23
215.28,468.27,722.92,181.73,186.43,183.41,404.60,809.01,282.82
213.65,459.71,721.33,186.00,183.28,186.10,189.27,781.24,178.95
221.75,456.86,721.00,186.29,184.77,180.74,182.36,777.92,174.30
215.88,446.70,730.03,187.87,182.86,179.83,181.84,760.60,173.81
214.59,537.49,831.46,181.99,193.22,184.23,182.32,1148.88,172.96
217.78,451.00,721.55,182.13,182.21,181.35,185.86,781.97,176.81
306.93,452.39,726.04,183.49,181.63,185.49,182.06,827.99,176.61
225.28,446.82,720.09,181.97,181.15,181.39,183.07,802.16,174.25
223.98,444.98,725.39,290.96,181.57,181.71,182.29,809.26,174.01
213.83,450.86,726.39,182.05,186.54,185.18,184.17,1273.63,175.30
218.90,448.98,833.65,181.50,182.87,182.89,185.33,770.87,174.60
216.92,464.34,718.39,186.89,181.34,181.33,181.95,820.39,178.39
218.63,455.91,723.01,185.63,180.63,185.96,180.42,760.46,176.13
215.06,545.87,717.70,182.28,181.51,181.22,179.27,815.45,175.61
213.73,459.46,730.75,181.74,182.20,181.60,180.15,759.89,176.46
219.21,459.14,828.44,182.02,193.38,188.08,182.40,767.99,173.95
215.54,456.69,724.92,181.72,182.28,179.87,186.99,808.89,175.95
217.97,457.19,713.47,182.99,182.17,185.19,180.27,851.38,178.72
213.11,450.29,726.42,185.08,182.84,182.34,180.21,864.60,176.37
213.21,453.51,727.07,181.60,182.73,180.61,180.35,788.19,173.94
225.40,455.57,828.41,182.66,290.70,286.08,185.69,778.35,174.75
214.19,788.63,728.72,181.43,187.27,185.72,289.12,777.04,175.23
213.46,471.74,722.82,182.47,183.41,186.56,184.20,766.53,175.24
218.25,460.94,722.88,185.75,182.25,180.60,180.51,804.51,277.32
232.06,449.89,721.57,188.93,182.09,180.58,180.30,1054.75,176.16
288.63,456.12,724.91,182.90,185.70,185.42,181.37,773.31,174.20
216.06,448.59,832.61,182.55,186.51,182.57,185.18,808.68,175.46
211.56,455.76,719.84,181.09,181.52,180.39,182.06,772.81,175.05
212.04,452.83,719.46,186.01,180.62,180.81,182.10,1388.81,183.32
218.35,448.18,721.44,393.07,181.39,182.66,182.11,777.08,175.45
212.60,540.41,733.71,188.75,185.13,184.82,185.76,755.72,174.98
213.30,447.28,833.77,185.21,183.84,180.88,184.66,803.39,174.54
212.48,461.60,852.38,183.90,180.74,179.49,181.85,823.75,175.34
216.50,447.12,739.49,188.84,181.93,185.44,183.45,809.07,178.65
213.58,453.17,738.98,188.86,180.97,180.15,182.99,1194.00,176.44
212.36,448.14,742.19,183.47,181.30,181.50,180.66,801.04,175.53
213.64,451.37,838.14,181.84,191.33,189.62,181.28,1171.35,176.26
212.06,445.24,734.09,186.62,188.02,182.75,184.12,782.54,176.63
222.89,541.55,731.97,185.93,186.30,181.48,181.91,1218.02,176.32
214.44,448.39,729.83,185.33,183.25,181.10,180.93,760.17,179.79
212.36,450.58,738.66,184.04,181.16,180.23,179.20,767.93,175.49
213.51,448.51,730.10,183.72,288.47,284.92,186.24,787.53,173.82
213.52,448.73,831.66,189.43,187.91,186.91,285.80,801.46,173.16
310.89,452.11,726.08,184.63,188.14,180.86,185.95,759.28,175.63
214.21,447.42,725.08,194.24,183.60,182.62,180.98,792.99,176.21
212.28,465.43,719.90,188.10,183.99,185.90,180.73,1318.46,283.21
212.68,459.96,725.75,185.71,187.61,192.42,186.33,787.45,175.29
218.96,543.89,830.16,183.69,185.11,182.71,186.25,758.00,175.28
213.82,451.54,725.45,192.87,183.36,179.59,184.41,743.35,174.65
216.78,457.81,717.70,292.29,182.05,179.74,180.43,769.96,174.85
212.83,661.82,722.84,187.43,182.30,180.82,182.01,1105.94,178.12
215.05,464.26,723.91,184.21,188.11,179.72,182.20,767.12,175.35
213.24,456.16,828.71,183.07,190.57,185.11,180.32,774.87,174.95
212.58,461.86,724.14,184.06,182.75,180.44,188.66,817.33,174.75
212.29,447.49,725.37,188.41,184.20,183.80,182.22,822.66,175.19
211.70,455.98,724.62,183.65,182.24,186.69,180.87,764.97,176.67
218.84,454.02,721.30,182.93,184.91,182.90,181.28,773.98,175.72
217.89,455.79,727.21,182.75,190.62,185.10,185.46,802.63,176.70
211.47,454.29,826.98,181.78,185.68,187.11,184.54,792.05,176.18
211.06,449.17,724.80,194.86,181.98,181.02,185.38,818.27,175.53
212.79,448.75,721.64,188.70,180.90,182.35,188.00,760.64,176.26
217.89,448.85,728.89,183.00,183.05,181.36,184.28,807.06,181.08
216.94,461.03,726.82,183.82,288.91,184.45,182.49,828.04,177.99
212.91,444.92,827.46,194.21,187.77,293.85,179.86,803.23,176.44
214.74,551.70,726.02,189.66,182.25,181.84,294.26,834.37,173.78
216.45,447.80,725.48,194.30,182.33,181.57,181.16,757.93,176.86
214.49,455.72,726.30,187.28,188.64,181.22,182.09,788.78,174.94
217.91,444.53,727.70,189.84,193.93,181.25,180.21,761.89,185.29
212.64,452.45,718.35,186.61,190.74,185.60,184.55,1317.33,176.82
211.65,448.14,831.77,184.41,193.23,182.38,181.87,815.83,177.72
221.12,453.03,719.37,294.28,185.40,187.04,182.93,820.24,492.77
212.91,454.38,717.93,188.26,183.03,185.59,181.50,772.68,316.58
213.20,445.22,722.62,186.52,189.30,183.58,180.89,1312.11,183.80
214.67,547.71,730.53,185.43,188.61,185.69,181.64,1289.37,180.66
212.53,450.50,838.13,185.67,183.91,184.61,185.74,812.31,177.92
221.72,463.31,719.89,190.27,181.80,182.01,187.94,1212.67,179.74
213.36,444.39,717.60,184.51,181.49,180.93,185.20,769.91,177.34
212.81,459.91,721.93,184.18,181.46,180.43,181.35,1272.27,175.20
215.30,449.53,728.76,184.34,186.67,185.14,182.01,763.19,174.89
330.15,458.83,837.42,183.49,182.55,185.38,185.75,741.30,173.69
217.90,449.42,724.67,187.48,180.34,181.15,185.93,751.82,174.91
213.02,618.50,733.16,183.79,181.50,181.72,182.17,733.57,180.82
211.78,448.57,722.44,181.84,181.14,182.04,181.22,792.44,175.17
212.67,458.04,718.97,183.10,288.98,186.20,181.55,766.21,173.62
218.30,443.92,727.62,183.41,187.10,298.49,183.71,797.30,174.50
