n,overlap,original,original_std,original_min,original_max,compose,compose_std,compose_min,compose_max,linq,linq_std,linq_min,linq_max,hashset,hashset_std,hashset_min,hashset_max,frozenset,frozenset_std,frozenset_min,frozenset_max,par_std,par_std_std,par_std_min,par_std_max,par_hashset,par_hashset_std,par_hashset_min,par_hashset_max,par_std_partition,par_std_partition_std,par_std_partition_min,par_std_partition_max,par_hashset_partition,par_hashset_partition_std,par_hashset_partition_min,par_hashset_partition_max
10,10,1.43,0.29,1.31,2.23,1.42,0.32,1.24,2.19,2.06,0.67,1.81,5.63,1.65,0.64,1.46,5.58,4.54,1.27,3.70,9.32,1372.03,56.27,1245.96,1614.33,44.85,6.36,28.55,63.18,1360.22,48.85,1241.79,1494.25,44.19,5.65,32.78,66.30
20,10,7.05,0.24,6.91,7.72,6.90,0.61,6.57,8.62,4.11,0.57,3.69,6.35,3.71,0.59,3.08,5.97,14.47,1.06,13.13,16.85,1343.54,53.07,1218.85,1543.27,42.45,5.26,30.95,65.20,1332.52,51.34,1221.03,1501.08,41.85,6.27,28.51,63.71
30,10,12.17,0.71,11.91,14.20,11.97,0.05,11.93,12.10,4.19,0.63,3.88,6.25,3.80,0.62,3.50,5.83,58.32,18.57,43.16,102.65,1354.81,78.30,1238.06,2560.63,42.73,6.72,27.91,65.96,1353.18,73.88,1238.10,2650.62,39.23,5.76,27.81,63.27
40,10,22.10,0.77,21.72,23.90,22.03,0.62,21.74,23.70,5.25,0.63,4.92,7.42,4.70,0.66,4.35,7.50,35.22,9.97,24.12,47.90,1360.02,111.51,1235.55,2968.79,46.00,13.87,22.27,72.11,1361.09,88.25,1244.99,2728.57,45.66,7.02,30.00,65.07
50,10,32.78,0.68,32.54,34.72,32.62,0.03,32.58,32.65,7.10,0.76,6.60,9.13,6.56,0.77,6.09,8.60,27.11,4.46,23.51,45.45,1357.17,113.63,1235.73,2729.02,44.08,8.05,25.75,69.84,1369.68,121.11,1254.77,3023.94,47.79,7.48,32.15,68.63
60,10,46.90,0.05,46.87,47.02,47.46,1.44,46.96,51.56,8.26,0.84,7.69,10.25,7.40,0.75,6.90,9.48,33.74,6.66,29.75,56.95,1372.95,172.24,1249.16,3097.46,49.94,8.54,33.60,71.95,1374.16,129.41,1234.49,2804.52,39.11,4.96,30.06,56.09
70,10,62.80,0.09,62.75,63.01,63.73,2.21,62.81,69.89,9.60,0.69,9.05,11.63,8.50,0.74,7.99,10.56,38.70,10.24,31.76,61.93,1376.23,186.49,1238.80,3144.46,39.66,5.53,27.72,56.94,1379.39,142.99,1251.20,2970.25,40.83,4.84,32.06,61.14
80,10,92.57,0.05,92.51,92.65,92.69,0.06,92.65,92.84,11.80,0.91,11.00,13.80,10.45,0.90,9.79,12.39,41.92,8.72,36.80,76.67,1384.65,240.91,1236.75,3422.55,41.58,5.62,29.99,63.67,1382.39,184.44,1252.03,3206.56,39.51,4.37,31.99,61.18
90,10,104.79,0.03,104.76,104.87,104.88,0.03,104.85,104.94,12.30,0.99,11.33,14.22,10.89,0.97,10.05,12.76,39.90,7.08,35.62,66.90,1387.31,266.55,1237.34,3468.50,47.83,7.26,32.19,67.76,1388.41,205.08,1244.80,3303.38,43.13,4.23,34.13,63.77
100,10,127.75,1.66,127.19,132.47,130.97,10.35,127.55,160.41,14.10,1.01,13.21,16.00,12.38,1.00,11.54,14.22,45.86,4.24,42.62,63.11,1393.12,276.22,1237.16,3468.04,47.46,5.80,34.09,67.86,1393.96,241.85,1239.66,3397.17,49.13,6.90,36.13,71.56
200,10,511.80,3.59,509.98,521.48,304.14,1.23,303.45,306.97,22.11,4.42,14.61,27.25,14.19,0.84,12.91,15.34,70.05,2.24,66.45,76.45,1446.90,369.36,1261.66,3616.85,57.48,8.81,39.86,81.13,1412.19,264.54,1257.31,3454.25,56.63,6.16,44.27,72.02
300,10,1102.11,104.00,905.71,1161.18,673.36,2.37,671.23,677.49,24.37,1.61,22.27,32.04,20.68,0.51,18.89,22.14,99.52,1.11,97.19,104.64,1488.48,435.72,1259.01,3849.31,52.83,10.94,34.63,81.81,1426.26,349.80,1239.04,3768.33,66.69,7.72,49.65,85.48
400,10,1138.08,15.77,1126.88,1177.99,1131.68,23.06,1114.07,1193.06,29.77,0.97,28.11,32.31,26.52,0.88,25.25,29.08,121.74,2.10,119.61,131.75,1551.93,606.66,1251.13,5060.92,73.65,11.24,53.19,99.54,1469.33,393.88,1268.01,3804.44,77.22,13.14,51.52,111.75
500,10,1889.02,2.02,1886.72,1892.36,1895.92,5.18,1893.33,1910.36,39.96,1.04,38.04,42.07,35.50,1.07,34.19,38.41,232.24,2.12,228.94,239.55,1615.27,658.17,1286.07,4323.42,78.68,12.74,50.04,110.79,1491.78,449.74,1266.31,3964.77,96.16,12.94,67.90,123.23
600,10,2706.58,1.61,2704.60,2709.21,2715.97,1.26,2714.29,2717.83,50.35,1.08,48.13,54.06,43.03,0.79,41.96,46.10,531.80,2.92,526.06,553.74,1686.11,820.94,1278.63,5184.16,69.24,5.77,54.09,92.94,1523.98,518.10,1259.79,4099.26,106.04,13.27,82.49,140.09
700,10,3500.49,52.07,3426.83,3553.43,3434.43,23.40,3414.26,3497.11,53.38,1.58,50.66,58.67,47.13,1.14,45.65,50.37,759.16,18.10,736.07,830.84,1738.64,849.54,1303.90,6315.53,134.90,6.64,120.70,153.04,1562.37,556.57,1281.77,4359.98,114.23,13.20,83.07,149.11
800,10,4454.12,82.11,4394.87,4622.39,4471.51,63.01,4425.66,4607.40,59.99,1.57,57.12,66.50,52.76,1.14,51.27,56.08,778.40,11.25,766.64,846.97,1879.25,1060.56,1315.81,4976.37,126.60,13.54,90.64,161.73,1593.33,583.49,1293.20,4382.80,122.59,19.66,82.57,167.02
900,10,5777.23,89.20,5609.27,5910.66,5768.46,106.74,5617.34,5971.45,67.41,1.89,64.25,73.94,59.22,1.55,57.48,65.76,862.87,15.01,848.70,943.64,1884.90,1042.94,1295.94,5191.24,152.21,9.39,128.07,176.82,1592.36,596.90,1287.66,4374.64,130.50,15.70,91.22,160.72
1000,10,7000.90,164.16,6829.61,7261.48,6915.25,47.19,6869.63,7019.30,73.99,1.46,70.82,77.53,65.32,0.90,64.02,70.54,889.42,12.52,877.77,964.37,1916.47,1092.16,1309.01,5789.29,162.90,9.63,124.25,181.15,1617.16,641.01,1283.16,4552.69,131.29,16.75,96.31,174.61
2000,10,28798.88,980.53,27792.91,30032.24,28619.23,576.29,28052.48,29646.99,150.00,3.94,145.24,160.28,132.50,1.44,130.45,142.07,1324.95,31.13,1301.65,1765.73,2305.28,1479.63,1344.42,7972.93,213.09,32.25,186.49,328.89,1848.55,930.61,1323.64,6268.22,213.71,38.34,167.99,313.08
3000,10,67485.16,25.59,67455.42,67541.83,66031.71,1742.49,63205.45,67199.29,247.24,5.46,242.49,263.01,207.94,1.49,205.57,218.51,1710.82,47.31,1681.12,2137.03,2598.85,1700.14,1378.27,6821.82,368.87,7.33,353.34,395.72,1960.34,1013.81,1342.43,7172.55,280.11,36.38,238.57,369.82
4000,10,113675.51,642.04,113011.69,115316.60,112848.58,173.61,112557.14,113144.72,321.95,7.04,312.77,342.19,286.82,3.81,282.49,306.43,2350.29,69.39,2279.46,2811.02,2619.62,1653.70,1406.60,8472.76,473.18,15.29,439.14,509.08,2060.23,1114.20,1366.80,5579.03,350.14,42.61,310.40,471.00
5000,10,176923.45,557.91,176491.87,178423.59,175827.03,277.28,175584.54,176471.50,425.63,94.36,401.58,1110.73,386.45,96.38,365.55,1065.20,2881.63,209.14,2772.60,3627.00,2762.44,1906.99,1435.04,10919.44,489.15,152.87,403.93,1472.09,2120.50,1173.40,1361.76,5683.15,475.86,148.55,388.89,1456.88
6000,10,261026.77,1660.27,259821.34,264625.41,254005.90,1701.79,252335.88,258443.37,511.15,111.84,473.08,1222.73,455.17,109.03,419.36,1158.58,3165.08,245.12,3033.58,3962.72,2762.88,1805.84,1438.17,10724.29,583.33,183.59,467.44,2223.08,2136.88,1193.88,1351.44,5811.45,554.02,172.17,448.16,1601.42
7000,10,343842.34,1553.65,342607.53,346834.28,344492.32,1102.69,343410.86,346546.91,602.30,121.78,558.64,1357.67,557.92,121.63,514.86,1325.82,3665.50,244.85,3499.81,4450.46,2841.13,1730.88,1470.61,7117.07,687.93,216.50,536.47,2116.91,2277.58,1360.25,1355.69,8485.81,599.47,191.55,510.10,1730.97
8000,10,453113.46,1545.67,451731.31,456912.00,453577.31,2127.17,452301.69,459463.24,698.50,142.64,643.28,1483.48,639.49,141.09,589.57,1419.73,3983.13,320.22,3799.50,4805.22,2889.12,1771.92,1470.16,7139.60,754.50,228.54,611.44,1903.77,2275.17,1304.24,1342.39,5797.63,752.01,221.37,651.27,1925.27
9000,10,576434.52,910.10,575242.09,578202.47,582244.27,2518.62,580395.14,587653.33,795.71,168.85,728.07,1629.09,728.82,168.71,666.87,1560.79,4471.78,325.07,4224.91,5428.73,2899.99,1717.21,1454.30,7150.07,1216.99,355.97,1003.58,3003.18,2365.52,1402.81,1386.37,6217.02,814.36,259.33,704.48,2026.91
10000,10,713656.35,805.45,712188.38,715093.18,714260.56,864.54,713078.34,715890.23,903.49,181.38,829.74,1826.27,819.17,134.53,759.83,1506.64,5033.93,244.27,4765.95,5631.82,2898.04,1665.73,1541.78,7211.87,1245.76,348.97,968.75,3170.31,2427.76,1453.91,1398.27,6255.09,863.41,274.38,732.03,2157.47
20000,10,2856755.77,4466.51,2847382.83,2861799.93,2858864.83,14402.72,2848009.88,2896785.45,1861.57,122.06,1769.99,2313.73,1734.89,113.40,1656.34,2142.21,9536.36,203.08,9275.45,10214.92,3676.76,1882.84,1994.46,7997.64,2507.48,360.62,2185.61,3873.02,3032.94,1630.43,1600.30,6857.04,1725.75,298.58,1479.46,2828.68
30000,10,7141294.37,48088.70,7082608.44,7222689.19,6539597.77,4281.27,6532646.27,6546997.82,3317.72,308.34,3011.45,4506.81,3053.75,254.40,2826.01,3721.26,63938.47,788.54,62600.64,67330.99,4429.44,2109.77,2369.82,8828.47,2904.74,560.54,2265.47,5059.83,3913.31,2021.06,1759.59,8273.42,2697.25,423.72,2195.28,4203.76
10,20,1.10,0.32,1.00,2.01,1.01,0.01,1.00,1.04,0.96,0.18,0.89,1.97,0.82,0.17,0.77,1.80,1.71,0.42,1.44,3.16,1354.02,44.08,1240.63,1485.42,36.40,4.98,24.04,54.92,1362.61,44.51,1257.22,1491.03,39.81,6.10,25.74,57.77
20,20,5.81,0.49,5.55,7.04,5.78,0.54,5.60,7.32,2.84,0.48,2.64,4.88,2.48,0.47,2.30,4.43,7.16,0.86,6.41,8.76,1354.25,45.90,1242.63,1477.88,42.15,5.92,30.55,58.40,1358.15,47.18,1245.95,1669.06,47.90,7.05,31.10,70.09
30,20,11.81,0.62,11.60,13.58,11.68,0.02,11.65,11.73,4.29,0.59,3.93,6.46,3.73,0.59,3.43,5.92,24.44,6.19,18.57,36.71,1354.16,81.26,1249.28,2672.39,47.89,5.17,34.99,64.04,1366.86,65.71,1248.30,2566.37,39.71,5.38,28.15,59.39
40,20,20.05,0.67,19.83,21.97,19.96,0.03,19.94,20.01,5.62,0.64,5.25,7.80,4.90,0.64,4.54,7.02,36.02,8.61,23.00,45.45,1363.89,110.98,1240.92,2815.72,41.81,5.35,30.86,67.26,1375.28,94.50,1258.09,2712.06,38.47,5.11,27.76,57.00
50,20,32.48,0.01,32.45,32.50,32.63,0.27,32.53,33.40,7.16,0.76,6.66,9.18,6.35,0.80,5.89,8.33,36.25,9.59,25.49,49.72,1364.63,125.34,1237.09,2860.76,39.27,5.11,28.14,58.06,1368.86,106.68,1244.47,2733.67,44.88,7.75,30.23,68.73
60,20,45.69,0.04,45.66,45.80,45.75,0.01,45.73,45.78,8.68,0.85,7.99,10.67,7.68,0.84,7.13,9.65,34.23,5.19,31.21,53.89,1369.07,168.16,1240.67,3138.36,36.58,4.76,26.24,52.83,1376.30,128.65,1248.19,2962.97,47.88,7.56,31.73,68.93
70,20,60.85,0.47,60.67,62.19,61.14,0.81,60.85,63.44,10.07,0.71,9.51,12.18,9.00,0.67,8.53,11.09,36.12,5.70,32.70,57.94,1380.06,189.76,1238.21,3191.21,49.85,6.81,34.58,78.81,1381.82,139.50,1266.95,2903.37,41.09,4.75,32.77,61.76
80,20,77.23,0.80,76.95,79.51,77.19,0.02,77.17,77.24,10.60,0.71,9.98,12.66,9.46,0.71,8.94,11.54,42.11,4.02,37.31,57.82,1376.50,196.47,1230.62,3305.10,51.77,7.09,36.37,71.36,1380.50,154.95,1239.12,2968.29,49.58,7.04,34.13,72.75
90,20,100.78,0.43,100.62,102.01,79.41,0.33,79.27,80.33,12.23,1.03,9.10,14.38,6.90,0.94,6.06,10.03,40.65,1.10,38.59,43.49,1386.29,223.94,1228.50,3156.78,42.05,5.09,31.07,61.07,1392.33,172.53,1259.56,3117.98,47.65,6.01,33.37,65.44
100,20,121.92,0.63,121.69,123.72,95.94,0.63,95.71,97.73,13.47,0.87,10.23,15.53,8.03,1.24,6.82,11.40,44.42,1.27,41.66,47.59,1393.94,244.17,1240.46,3160.29,51.44,6.66,36.44,69.17,1392.62,183.03,1254.25,3059.81,51.41,5.58,40.85,67.27
200,20,516.99,19.87,497.50,548.76,276.92,4.33,271.46,283.27,21.66,6.04,13.83,31.61,14.36,0.77,12.80,15.80,69.99,1.71,67.20,75.39,1447.05,372.46,1267.00,3540.50,56.55,7.75,41.64,85.17,1426.12,273.80,1271.96,3365.83,68.72,6.98,44.50,84.23
300,20,633.70,17.00,601.08,649.88,643.27,2.40,639.64,646.92,24.06,0.55,22.87,26.32,21.32,0.54,20.02,23.55,94.96,1.94,92.16,101.88,1507.86,489.03,1278.68,3960.91,47.11,6.19,36.93,67.13,1445.61,329.36,1273.76,3490.56,76.94,10.19,52.01,98.05
400,20,1136.52,7.12,1132.99,1156.51,1127.38,5.32,1123.12,1137.94,33.23,1.00,31.55,35.49,28.86,1.18,27.01,31.68,118.87,1.88,115.58,126.79,1578.97,608.95,1292.15,4380.88,73.24,12.22,56.28,108.32,1481.90,396.40,1272.67,3826.38,90.19,8.48,66.12,111.68
500,20,1786.70,8.13,1781.32,1809.27,1739.01,12.91,1719.49,1762.33,40.73,1.73,38.53,63.91,34.19,1.09,32.27,36.93,201.19,3.45,196.53,216.42,1631.11,678.53,1293.40,5438.49,99.68,13.09,68.97,136.42,1512.42,437.85,1286.11,3991.35,95.91,9.34,74.48,122.87
